event_id,recording_id,audio_relative_path,label_mode,raw_class_label,class_id,onset_s,offset_s,source_start_fraction,source_end_fraction,source_event_length_s,source_row
datased:polyphonic:002524,S-0428,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0428.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,101.71,116.95,0.73,0.84,15.24,2525
datased:polyphonic:002525,S-0428,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0428.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,105.52,108.57,0.75,0.78,3.05,2526
datased:polyphonic:002526,S-0428,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0428.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,121.18,135.58,0.87,0.97,14.39,2527
datased:polyphonic:002527,S-0429,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0429.wav,polyphonic,Vehicle idling,vehicle_idling,8.02,29.27,0.15,0.55,21.26,2528
datased:polyphonic:002528,S-0429,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0429.wav,polyphonic,Vehicle idling,vehicle_idling,31.77,37.94,0.59,0.71,6.16,2529
datased:polyphonic:002529,S-0429,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0429.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,38.88,47.05,0.73,0.88,8.18,2530
datased:polyphonic:002530,S-0430,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0430.wav,polyphonic,Voices,voices,2.8,6.15,0.01,0.03,3.35,2531
datased:polyphonic:002531,S-0430,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0430.wav,polyphonic,Workshop,workshop,6.5,31.36,0.03,0.16,24.86,2532
datased:polyphonic:002532,S-0430,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0430.wav,polyphonic,Voices,voices,33.1,50.23,0.17,0.26,17.13,2533
datased:polyphonic:002533,S-0430,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0430.wav,polyphonic,Workshop,workshop,50.33,72.88,0.26,0.38,22.55,2534
datased:polyphonic:002534,S-0430,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0430.wav,polyphonic,Voices,voices,73.23,101.21,0.38,0.53,27.99,2535
datased:polyphonic:002535,S-0430,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0430.wav,polyphonic,Workshop,workshop,101.68,124.11,0.53,0.65,22.44,2536
datased:polyphonic:002536,S-0430,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0430.wav,polyphonic,Voices,voices,124.57,128.16,0.65,0.67,3.59,2537
datased:polyphonic:002537,S-0430,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0430.wav,polyphonic,Workshop,workshop,128.27,149.32,0.67,0.78,21.05,2538
datased:polyphonic:002538,S-0430,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0430.wav,polyphonic,Voices,voices,148.4,165.63,0.78,0.87,17.23,2539
datased:polyphonic:002539,S-0430,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0430.wav,polyphonic,Workshop,workshop,164.7,184.48,0.86,0.97,19.78,2540
datased:polyphonic:002540,S-0430,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0430.wav,polyphonic,Voices,voices,184.94,191.07,0.97,1.0,6.13,2541
datased:polyphonic:002541,S-0431,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0431.wav,polyphonic,Workshop,workshop,0.0,3.53,0.0,0.07,3.53,2542
datased:polyphonic:002542,S-0431,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0431.wav,polyphonic,Workshop,workshop,4.39,5.47,0.09,0.11,1.07,2543
datased:polyphonic:002543,S-0431,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0431.wav,polyphonic,Workshop,workshop,5.56,7.46,0.11,0.15,1.9,2544
datased:polyphonic:002544,S-0431,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0431.wav,polyphonic,Workshop,workshop,7.77,14.05,0.15,0.28,6.29,2545
datased:polyphonic:002545,S-0431,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0431.wav,polyphonic,Workshop,workshop,14.08,16.35,0.28,0.32,2.27,2546
datased:polyphonic:002546,S-0431,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0431.wav,polyphonic,Workshop,workshop,17.06,18.93,0.34,0.37,1.87,2547
datased:polyphonic:002547,S-0431,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0431.wav,polyphonic,Workshop,workshop,18.95,20.71,0.37,0.41,1.76,2548
datased:polyphonic:002548,S-0431,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0431.wav,polyphonic,Workshop,workshop,21.38,23.71,0.42,0.47,2.33,2549
datased:polyphonic:002549,S-0431,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0431.wav,polyphonic,Workshop,workshop,25.09,31.93,0.5,0.63,6.84,2550
datased:polyphonic:002550,S-0431,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0431.wav,polyphonic,Vehicle idling,vehicle_idling,35.77,50.55,0.71,1.0,14.78,2551
datased:polyphonic:002551,S-0432,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0432.wav,polyphonic,Workshop,workshop,0.0,10.03,0.0,0.25,10.03,2552
datased:polyphonic:002552,S-0432,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0432.wav,polyphonic,Workshop,workshop,14.72,25.85,0.37,0.65,11.13,2553
datased:polyphonic:002553,S-0432,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0432.wav,polyphonic,Workshop,workshop,30.49,38.88,0.77,0.98,8.39,2554
datased:polyphonic:002554,S-0433,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0433.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,2.67,21.77,0.01,0.11,19.11,2555
datased:polyphonic:002555,S-0433,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0433.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,25.74,46.77,0.13,0.24,21.03,2556
datased:polyphonic:002556,S-0433,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0433.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,51.1,62.63,0.26,0.32,11.54,2557
datased:polyphonic:002557,S-0433,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0433.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,67.08,83.06,0.34,0.42,15.98,2558
datased:polyphonic:002558,S-0434,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0434.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,2.22,44.17,0.02,0.39,41.96,2559
datased:polyphonic:002559,S-0434,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0434.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,48.1,77.52,0.42,0.68,29.42,2560
datased:polyphonic:002560,S-0434,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0434.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,82.27,111.62,0.72,0.98,29.35,2561
datased:polyphonic:002561,S-0435,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0435.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,0.61,11.23,0.05,0.92,10.62,2562
datased:polyphonic:002562,S-0436,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0436.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,2.62,15.21,0.03,0.19,12.58,2563
datased:polyphonic:002563,S-0436,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0436.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,19.8,30.26,0.25,0.38,10.45,2564
datased:polyphonic:002564,S-0436,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0436.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,35.05,60.27,0.44,0.75,25.22,2565
datased:polyphonic:002565,S-0436,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0436.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,65.1,78.17,0.81,0.98,13.07,2566
datased:polyphonic:002566,S-0437,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0437.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,1.14,20.52,0.01,0.17,19.38,2567
datased:polyphonic:002567,S-0437,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0437.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,25.1,40.2,0.2,0.32,15.1,2568
datased:polyphonic:002568,S-0437,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0437.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,44.86,65.74,0.36,0.53,20.88,2569
datased:polyphonic:002569,S-0437,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0437.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,70.4,87.53,0.57,0.71,17.13,2570
datased:polyphonic:002570,S-0437,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0437.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,92.18,121.78,0.74,0.98,29.6,2571
datased:polyphonic:002571,S-0438,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0438.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,0.43,10.17,0.04,0.86,9.74,2572
datased:polyphonic:002572,S-0439,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0439.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,2.41,23.32,0.03,0.27,20.92,2573
datased:polyphonic:002573,S-0439,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0439.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,27.0,48.29,0.31,0.55,21.29,2574
datased:polyphonic:002574,S-0439,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0439.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,52.17,68.99,0.59,0.78,16.82,2575
datased:polyphonic:002575,S-0439,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0439.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,73.62,84.16,0.84,0.96,10.54,2576
datased:polyphonic:002576,S-0440,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0440.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,1.43,20.16,0.01,0.18,18.73,2577
datased:polyphonic:002577,S-0440,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0440.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,22.86,45.04,0.2,0.4,22.17,2578
datased:polyphonic:002578,S-0440,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0440.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,47.88,68.36,0.43,0.61,20.48,2579
datased:polyphonic:002579,S-0440,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0440.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,70.93,89.45,0.64,0.8,18.52,2580
datased:polyphonic:002580,S-0440,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0440.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,92.16,110.34,0.83,0.99,18.18,2581
datased:polyphonic:002581,S-0441,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0441.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,0.38,5.14,0.05,0.66,4.76,2582
datased:polyphonic:002582,S-0442,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0442.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,0.42,5.92,0.06,0.87,5.5,2583
datased:polyphonic:002583,S-0443,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0443.wav,polyphonic,Workshop,workshop,2.8,23.78,0.02,0.21,20.98,2584
datased:polyphonic:002584,S-0443,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0443.wav,polyphonic,Workshop,workshop,28.4,42.86,0.25,0.38,14.46,2585
datased:polyphonic:002585,S-0443,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0443.wav,polyphonic,Workshop,workshop,47.68,65.6,0.43,0.58,17.93,2586
datased:polyphonic:002586,S-0443,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0443.wav,polyphonic,Workshop,workshop,70.29,87.4,0.63,0.78,17.11,2587
datased:polyphonic:002587,S-0443,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0443.wav,polyphonic,Workshop,workshop,92.02,109.94,0.82,0.98,17.93,2588
datased:polyphonic:002588,S-0444,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0444.wav,polyphonic,Workshop,workshop,1.78,15.78,0.01,0.11,14.0,2589
datased:polyphonic:002589,S-0444,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0444.wav,polyphonic,Workshop,workshop,19.97,40.09,0.14,0.29,20.12,2590
datased:polyphonic:002590,S-0444,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0444.wav,polyphonic,Workshop,workshop,44.79,59.54,0.32,0.43,14.76,2591
datased:polyphonic:002591,S-0444,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0444.wav,polyphonic,Workshop,workshop,64.49,84.86,0.47,0.61,20.37,2592
datased:polyphonic:002592,S-0444,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0444.wav,polyphonic,Workshop,workshop,89.47,102.88,0.65,0.74,13.41,2593
datased:polyphonic:002593,S-0444,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0444.wav,polyphonic,Workshop,workshop,107.58,119.48,0.78,0.86,11.9,2594
datased:polyphonic:002594,S-0444,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0444.wav,polyphonic,Workshop,workshop,124.09,136.5,0.9,0.99,12.41,2595
datased:polyphonic:002595,S-0445,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0445.wav,polyphonic,Workshop,workshop,2.69,19.75,0.02,0.16,17.07,2596
datased:polyphonic:002596,S-0445,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0445.wav,polyphonic,Workshop,workshop,24.28,38.16,0.2,0.31,13.88,2597
datased:polyphonic:002597,S-0445,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0445.wav,polyphonic,Workshop,workshop,42.91,52.41,0.35,0.43,9.5,2598
datased:polyphonic:002598,S-0445,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0445.wav,polyphonic,Workshop,workshop,57.01,72.0,0.46,0.59,14.99,2599
datased:polyphonic:002599,S-0445,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0445.wav,polyphonic,Workshop,workshop,76.45,90.33,0.62,0.74,13.88,2600
datased:polyphonic:002600,S-0445,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0445.wav,polyphonic,Workshop,workshop,94.7,106.65,0.77,0.87,11.95,2601
datased:polyphonic:002601,S-0445,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0445.wav,polyphonic,Workshop,workshop,111.33,120.45,0.91,0.98,9.13,2602
datased:polyphonic:002602,S-0446,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0446.wav,polyphonic,Workshop,workshop,2.56,20.39,0.03,0.25,17.84,2603
datased:polyphonic:002603,S-0446,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0446.wav,polyphonic,Workshop,workshop,25.15,41.41,0.31,0.51,16.27,2604
datased:polyphonic:002604,S-0446,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0446.wav,polyphonic,Workshop,workshop,46.26,58.51,0.57,0.72,12.25,2605
datased:polyphonic:002605,S-0446,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0446.wav,polyphonic,Workshop,workshop,63.27,75.37,0.78,0.93,12.1,2606
datased:polyphonic:002606,S-0447,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0447.wav,polyphonic,Workshop,workshop,6.3,25.4,0.05,0.21,19.09,2607
datased:polyphonic:002607,S-0447,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0447.wav,polyphonic,Workshop,workshop,30.11,49.88,0.24,0.4,19.77,2608
datased:polyphonic:002608,S-0447,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0447.wav,polyphonic,Workshop,workshop,56.62,84.4,0.46,0.68,27.78,2609
datased:polyphonic:002609,S-0447,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0447.wav,polyphonic,Workshop,workshop,89.26,120.41,0.72,0.97,31.15,2610
datased:polyphonic:002610,S-0448,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0448.wav,polyphonic,Workshop,workshop,3.37,14.46,0.04,0.16,11.09,2611
datased:polyphonic:002611,S-0448,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0448.wav,polyphonic,Workshop,workshop,17.11,33.88,0.19,0.38,16.77,2612
datased:polyphonic:002612,S-0448,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0448.wav,polyphonic,Workshop,workshop,35.29,58.77,0.39,0.66,23.48,2613
datased:polyphonic:002613,S-0448,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0448.wav,polyphonic,Workshop,workshop,61.75,85.72,0.69,0.96,23.97,2614
datased:polyphonic:002614,S-0449,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0449.wav,polyphonic,Workshop,workshop,5.81,25.25,0.06,0.25,19.44,2615
datased:polyphonic:002615,S-0449,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0449.wav,polyphonic,Workshop,workshop,30.02,50.06,0.3,0.5,20.04,2616
datased:polyphonic:002616,S-0449,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0449.wav,polyphonic,Workshop,workshop,54.71,75.24,0.55,0.75,20.53,2617
datased:polyphonic:002617,S-0449,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0449.wav,polyphonic,Workshop,workshop,80.07,98.6,0.8,0.99,18.53,2618
datased:polyphonic:002618,S-0450,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0450.wav,polyphonic,Workshop,workshop,3.93,23.96,0.03,0.2,20.02,2619
datased:polyphonic:002619,S-0450,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0450.wav,polyphonic,Workshop,workshop,28.82,45.36,0.24,0.38,16.54,2620
datased:polyphonic:002620,S-0450,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0450.wav,polyphonic,Workshop,workshop,50.07,70.6,0.42,0.59,20.53,2621
datased:polyphonic:002621,S-0450,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0450.wav,polyphonic,Workshop,workshop,75.32,95.63,0.63,0.8,20.31,2622
datased:polyphonic:002622,S-0450,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0450.wav,polyphonic,Workshop,workshop,100.28,115.8,0.84,0.97,15.53,2623
datased:polyphonic:002623,S-0451,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0451.wav,polyphonic,Workshop,workshop,2.88,22.49,0.03,0.27,19.61,2624
datased:polyphonic:002624,S-0451,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0451.wav,polyphonic,Workshop,workshop,27.47,47.44,0.33,0.57,19.97,2625
datased:polyphonic:002625,S-0451,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0451.wav,polyphonic,Workshop,workshop,52.16,76.96,0.63,0.93,24.79,2626
datased:polyphonic:002626,S-0452,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0452.wav,polyphonic,Workshop,workshop,1.13,22.57,0.01,0.18,21.44,2627
datased:polyphonic:002627,S-0452,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0452.wav,polyphonic,Workshop,workshop,27.69,46.9,0.23,0.38,19.21,2628
datased:polyphonic:002628,S-0452,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0452.wav,polyphonic,Workshop,workshop,51.79,70.19,0.42,0.57,18.4,2629
datased:polyphonic:002629,S-0452,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0452.wav,polyphonic,Workshop,workshop,74.87,95.19,0.61,0.78,20.33,2630
datased:polyphonic:002630,S-0452,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0452.wav,polyphonic,Workshop,workshop,100.09,120.41,0.82,0.98,20.33,2631
datased:polyphonic:002631,S-0453,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0453.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,2.12,15.76,0.02,0.15,13.64,2632
datased:polyphonic:002632,S-0453,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0453.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,18.3,28.23,0.18,0.28,9.92,2633
datased:polyphonic:002633,S-0453,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0453.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,30.77,38.02,0.3,0.37,7.25,2634
datased:polyphonic:002634,S-0453,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0453.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,40.69,54.08,0.4,0.53,13.39,2635
datased:polyphonic:002635,S-0453,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0453.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,57.06,66.61,0.56,0.65,9.55,2636
datased:polyphonic:002636,S-0453,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0453.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,69.52,80.19,0.68,0.78,10.67,2637
datased:polyphonic:002637,S-0453,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0453.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,82.67,96.74,0.81,0.94,14.08,2638
datased:polyphonic:002638,S-0454,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0454.wav,polyphonic,Workshop,workshop,3.06,20.32,0.03,0.17,17.26,2639
datased:polyphonic:002639,S-0454,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0454.wav,polyphonic,Workshop,workshop,24.96,45.19,0.21,0.38,20.23,2640
datased:polyphonic:002640,S-0454,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0454.wav,polyphonic,Workshop,workshop,49.9,70.06,0.42,0.58,20.16,2641
datased:polyphonic:002641,S-0454,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0454.wav,polyphonic,Workshop,workshop,74.84,89.34,0.62,0.75,14.5,2642
datased:polyphonic:002642,S-0454,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0454.wav,polyphonic,Workshop,workshop,94.13,111.75,0.79,0.93,17.62,2643
datased:polyphonic:002643,S-0455,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0455.wav,polyphonic,Horn,horn,1.93,9.99,0.15,0.76,8.06,2644
datased:polyphonic:002644,S-0456,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0456.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,0.81,21.35,0.0,0.11,20.54,2645
datased:polyphonic:002645,S-0456,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0456.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,24.96,43.35,0.13,0.23,18.39,2646
datased:polyphonic:002646,S-0456,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0456.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,47.19,64.57,0.25,0.35,17.38,2647
datased:polyphonic:002647,S-0456,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0456.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,69.08,82.96,0.37,0.44,13.88,2648
datased:polyphonic:002648,S-0456,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0456.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,87.25,104.52,0.47,0.56,17.27,2649
datased:polyphonic:002649,S-0456,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0456.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,109.14,124.94,0.59,0.67,15.8,2650
datased:polyphonic:002650,S-0456,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0456.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,129.45,144.46,0.69,0.77,15.01,2651
