dataset,file_id,relative_path,bytes,sha256,sample_rate,channels,frames,duration_s,format,subtype
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0375.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0375.wav,1363672,ccc7aab2d0ffbb80895aaa8fb5e93a4997ed085d5805422168ff36e90ca60644,44100,1,681814,15.46063492063492,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0376.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0376.wav,296284,6a2cb31013d53493f6bb08a786f418adc4e8fefa9c998971bf0b1ce59118af2d,44100,1,148120,3.358730158730159,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0377.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0377.wav,664720,8d5e4b5bc824411413c91b8af2e9cf5d8bb5dbb3564c679c5d3949261d868ad0,44100,1,332338,7.536009070294784,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0378.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0378.wav,202312,cfa74bcd621f07063895331f2119b8498ed61c4479a5df1e907c9af07fd58bb7,44100,1,101134,2.2932879818594105,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0379.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0379.wav,372532,bf3393af0d67dc8b1c15173a1587f416ff6e142911a35aac7979c1d0524c4fdc,44100,1,186244,4.223219954648526,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0380.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0380.wav,2168534,61f948530daab13e52d6414325f41cc4b3d2132dca9ec7b0928d79a459d5784d,44100,1,1084245,24.586054421768708,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0381.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0381.wav,7585946,98dfe6ebdfda08061ce0c5dfd60ef662180efa03ede3e97e7eb494b4cdb82861,44100,1,3792951,86.00795918367346,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0382.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0382.wav,10228264,0ab2f954b793624c55203eb7c364f7639977471380177ff5cb274dc75592fe4a,44100,1,5114110,115.96621315192743,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0383.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0383.wav,395694,ae34c221fbf5a15ede5ca8fc549446826bd4e7160e2ebdd44f5033d06ec97bac,44100,1,197825,4.485827664399093,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0384.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0384.wav,9537750,e2f7df7d56be846f187fd401fbd8e0998f6ff56344986b4001a3c37fc4f0c5db,44100,1,4768853,108.13725623582766,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0385.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0385.wav,9294612,bf3cc252dbe64d97eab783cb03fc7d0a52ce498e74ed04bb24c2349319210074,44100,1,4647284,105.380589569161,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0386.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0386.wav,9385980,453c31bffcb5430af28b639cf80879f2bd58bd215ec61288e5bbe69dc013c8e8,44100,1,4692968,106.41650793650794,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0387.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0387.wav,7622682,1a19072a9eb18a68049d7784ce079099712005bd23658871b98fc2c3aa990710,44100,1,3811319,86.4244671201814,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0388.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0388.wav,9464030,53e61de0bdb13a99df7133ff3672f2fa1ef38e92fb1dc0360bea90bdad515a62,44100,1,4731993,107.30142857142857,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0389.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0389.wav,5105192,77380e33523eb35ba7194f91df7d7ad84d71c9e6cf08256c5e52e756b2e2d21e,44100,1,2552574,57.88149659863946,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0390.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0390.wav,1061652,0161e2e603a6132ef95b375aadb3cbf33e10deb490fa5785f426972fed0b6ddb,44100,1,530804,12.036371882086168,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0391.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0391.wav,516928,2bcdb6c9bb250b9cb8b7add5e9ba7dfd38512f02cf99511d510fd0be63029a7a,44100,1,258442,5.860362811791383,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0392.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0392.wav,7131982,f47764c5116db6df7706f52a6101174da03f6dcd15bb39401244eea9904ecf64,44100,1,3565969,80.86097505668934,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0393.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0393.wav,4562272,fbefeb02f31b0e8c62733cfb1c7355af058073b0c099eb0998d4c55d5b450e54,44100,1,2281114,51.7259410430839,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0394.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0394.wav,1140996,05c35eb90a9706c31034b13e3a94bc6e8ffe09bda6c055859c2aa769abb25777,44100,1,570476,12.935963718820862,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0395.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0395.wav,16322202,2a1c33f8421f2520129ede32f2687fb290c34bdf21b73da7076aef0d95eb6579,44100,1,8161079,185.05848072562358,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0396.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0396.wav,18524398,105d27f315e3419e72066135e26e7f55aba85c5879d51a75a5c091c63a19c2db,44100,1,9262177,210.0266893424036,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0397.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0397.wav,10978640,41e0a4b39905bc1f41603825fb467a73b246e31fb30f1316ba6e858d9f8ef18a,44100,1,5489298,124.47387755102041,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0398.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0398.wav,11065056,098dddf24794b98607b1fd007188bb02df35054e72f4b1ecea17b7a0326c57a2,44100,1,5532506,125.4536507936508,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0399.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0399.wav,17963082,ecd1a51165b7cc5aec4e7e16683027be9ca2581c4a408e4f58db15ab812793f7,44100,1,8981519,203.66256235827663,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0400.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0400.wav,10782784,2b75e185b81d19ad1117fc898f79d01ed2fcce969137c50b0bd9ee69a334415b,44100,1,5391370,122.25328798185942,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0401.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0401.wav,4185856,1afce0794c38b6358cec5c31e80066d1b56c3c8711db439aaacca87eb52acfed,44100,1,2092906,47.458185941043084,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,9359028,e34a6c18b70a8a7cba92f347f3b923473450ca2f4984e68a3dc998b52b80bbcd,44100,1,4679492,106.11092970521543,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0403.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0403.wav,7537352,2b8c9961b8241d8c2c3906ef363f555e14e0882d08af3238cfd1745e8a1e8a09,44100,1,3768654,85.45700680272108,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0404.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0404.wav,5898234,3f5e69983b9be0e24acfaf6cf98f8167c419945af697e9b13994e301c7accf00,44100,1,2949095,66.87290249433107,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0405.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0405.wav,1012760,825c0f557acc589831ce1b36b12783a2d36947a85bad936651460060da567d49,44100,1,506358,11.482040816326531,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,11469498,66e25bd791134e8b54c1bd2074133bfb4548b927e53bee525b6f7ea0696afd91,44100,1,5734727,130.03916099773244,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0407.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0407.wav,11658056,bca2241a8598ebcc7dd0f97c8f89b49d05bb00e3191267d0fe80abc31d56bf5e,44100,1,5829006,132.17700680272108,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0408.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0408.wav,12366510,dc033a0341743d96f5f509a80548fdaf7990a53ee6c3c90cd1793d957b530054,44100,1,6183233,140.20936507936509,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0409.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0409.wav,15350646,3b7af039568acfe3bd5be037a17044cc6aeaf2a17fb2810d4b983dedaf4481ee,44100,1,7675301,174.04310657596372,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0410.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0410.wav,14735326,123bc7772f41836a87078d747ab74f3dffd53a1bf505d7d981e9abfd427d1a1c,44100,1,7367641,167.06668934240363,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0411.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0411.wav,15739270,a7f23b7c1ed41f2833aef032072942b50c2f3b036e08d527fb2be87018c78b8b,44100,1,7869613,178.44927437641724,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0412.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0412.wav,13375146,cf3a30cd729bfcbfdacbb5abd2f94b393a8964d32f719ad98fc37c04bc444e4b,44100,1,6687551,151.64514739229026,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0413.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0413.wav,10525244,85f92ce732a33f0c11e26a3bf451816ef7c0fc58768d705a4e698823e089bcc8,44100,1,5262600,119.33333333333333,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0414.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0414.wav,17034680,297ef90942bdc50d61d397a62533c6e67f39cd7892131fa69e1fec23a55d4466,44100,1,8517318,193.13646258503402,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0415.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0415.wav,14442122,f93355559c25bc52df9f5423c3f6ec0163eceded386623f0e360320bc47ed466,44100,1,7221039,163.74238095238096,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0416.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0416.wav,7772504,c1ec564d704a46bbe11602724f3472245fdcb252622ec1d02f9b1220a58f0fd5,44100,1,3886230,88.12312925170068,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0417.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0417.wav,6995254,36983d24e37beb023ec136dce43ab90e2ce79da30e52a349460f9b324fb4d363,44100,1,3497605,79.31077097505668,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0418.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0418.wav,10492862,722175456c251c80f441f6c42e80b5b97e050dd46d1137f0a3582e0688e65cbf,44100,1,5246409,118.96619047619048,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0419.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0419.wav,13439916,1a4844060158f3b4bec41cf8924f69d59c0b05a43251191dd17a08f9f1567bb5,44100,1,6719936,152.37950113378685,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0420.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0420.wav,6541864,c7dd124c2ee44851a620d3bfe4a54667e3bb3340ecad690d7cd4de3a4a05fbff,44100,1,3270910,74.1702947845805,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0421.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0421.wav,5311224,7efee3a9a1b39ea659fca722ba41fc356c43d2f4fc9e4a3ed51b65d443530ec7,44100,1,2655590,60.217460317460315,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0422.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0422.wav,11529188,745128dac524066bab5c131bfffed5e3c6f17380177aa5f43ee848daa68b2ecc,44100,1,5764572,130.71591836734694,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0423.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0423.wav,12241662,c43a8c7131dd24d05dc646c62c2ecc06f910ec6af9f69c12045004ea7e83eca3,44100,1,6120809,138.79385487528344,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0424.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0424.wav,11108186,471d9c95c5054afd4bd56bcb6a4001897043d64c8bd562a87af0572c72c517b1,44100,1,5554071,125.94265306122449,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0425.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0425.wav,16322202,32267c27e03ceef0f63fad9110990b9dba06ca34449dd7fa6960ab233c2d8b6b,44100,1,8161079,185.05848072562358,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0426.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0426.wav,13601840,45b800896dafc54b4ec0a808e3b6f968f08ff49a6effeadbaff7b5a7d10c1012,44100,1,6800898,154.21537414965985,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0427.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0427.wav,8452590,76f559fb718a969a0fbb104505c94e77a4aa53c426ddfb92b1456e281e641b27,44100,1,4226273,95.83385487528345,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0428.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0428.wav,12338820,c083e5f5466cf214cc166ce5043ba27866e01fc3719568a1c5ef3d8bfdc25a36,44100,1,6169388,139.89541950113377,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0429.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0429.wav,4728288,eb7a84264613a988589087686a27986c5bc9f1ad2c3af38fba5bc4b5343ba5a4,44100,1,2364122,53.60820861678005,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0430.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0430.wav,16852482,d40d1393f76c2c32c9fe5ef0b5f51459058e2800f1c88fbe6d035c748ef7f5ff,44100,1,8426219,191.07072562358277,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0431.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0431.wav,4469206,d6b0efce12ef226b6e6395284f53657277040478d1c44b9e27bd286040720c08,44100,1,2234581,50.67077097505669,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0432.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0432.wav,3503348,f9810e200bd1daa86f4bd7ced00c86ac27b8111d34daa07d309a00b2416dd435,44100,1,1751652,39.72,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0433.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0433.wav,17511500,2421d766179aeb639c93fca505514e5a46dc2fd07342eef5e3b2c589e30ee428,44100,1,8755728,198.5425850340136,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0434.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0434.wav,10039466,b6f552b4071dd692279738b33781f5855a0901774e6fd8f5d236c5d3fe393b86,44100,1,5019711,113.8256462585034,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0435.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0435.wav,1079612,91a8bc4f74826a0440287e8b7a6154af899372271f35cf133790136613e75264,44100,1,539784,12.24,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0436.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0436.wav,7052784,225848eae2d5fcd84a287528caeeb37e73ce6bccbcfa9c8c723deb2c39ab0354,44100,1,3526370,79.96303854875283,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0437.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0437.wav,10946254,8b1ce97de296f89a2246f8ed168165a1a4ec44f6b0f9f314a593620483a17404,44100,1,5473105,124.10668934240363,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0438.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0438.wav,1039624,952bc847ee6b7f2c0420e805d099032fd9e52f740feb9946e914d69a138b13e6,44100,1,519790,11.786621315192743,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0439.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0439.wav,7756588,4d561b9327cab8f31eea4b7274a5bc6e323eb9d51189103e5c0cdbd43931ad2a,44100,1,3878272,87.94267573696145,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0440.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0440.wav,9851302,a1e2982c58f0f0d250d4dded3354ef0edb3b4b985af689852ed0dda8cd737f73,44100,1,4925629,111.69226757369614,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0441.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0441.wav,691532,dfe1abb4a8610f924374312bac180fb4ddf2474bf68b505f81d6e951376e8dd5,44100,1,345744,7.84,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0442.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0442.wav,600660,621fec9fffc11545d5b65525159124a2a29cd78d5161311923b2f64e301bb339,44100,1,300308,6.809705215419501,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0443.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0443.wav,9894572,6338b6d5af0e04cdc5dcb0350d85da955eb237a472ce7b28d236ac94e1e6180b,44100,1,4947264,112.18285714285715,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0444.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0444.wav,12217004,3a786aab74e3f831ee6731f2e9f5c09c7b50ed1ebfd6d0aa054ca6b7b5f16aaa,44100,1,6108480,138.5142857142857,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0445.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0445.wav,10813868,b9217a455395a92d0065b6264dbc8150b884c7f0804b9e0fcca638401492a371,44100,1,5406912,122.60571428571428,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0446.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0446.wav,7140260,fa5fd7744eb76d2c6907d8547c72f24034b3fbc42a4d224d6011f49c980ddeae,44100,1,3570108,80.9548299319728,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0447.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0447.wav,10910636,1a880e6374ab0e741ace9edc4fb27a1419ce9d8fe0a59ec7825e44e35922c1bd,44100,1,5455296,123.70285714285714,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0448.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0448.wav,7885124,f2c323e2de34e21054dc6efa300acc19a23812eb31ac61fb28d0c57cc68f8c0a,44100,1,3942540,89.4,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0449.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0449.wav,8798016,f0987d3cc3db7b54c95bab11f8e1b506b27074bd63148f0f55d0e9c00b1aade2,44100,1,4398986,99.75024943310657,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0450.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0450.wav,10571948,eadedfe0c70662ee530714850e6df5bee68f2021946a6a2019f45509ea309f83,44100,1,5285952,119.86285714285714,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0451.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0451.wav,7328876,4718e49cce6d46defdf2085823df78e4f2979f76a3ea085562fc2c42affcc8e8,44100,1,3664416,83.09333333333333,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0452.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0452.wav,10810306,e7dd741a0206a3fb4f414592849b764d4c00583f20a19ee9c75b1fd3eabcfced,44100,1,5405131,122.56532879818594,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0453.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0453.wav,9035958,d752477b4c38d8b66697d39b9c6417d6a09d3b657067681fb90c668bb059da66,44100,1,4517957,102.44800453514739,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0454.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0454.wav,10566236,dd65e52a009abaa5cc768ef473c4117881b1142b801a9f458ac69ee39fc05b74,44100,1,5283096,119.79809523809524,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0455.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0455.wav,1161260,242af59bcb383727125b8f35acef48308fed1da2ccfb46c300150f9b6d7563bb,44100,1,580608,13.165714285714285,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0456.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0456.wav,16444052,52f132425352f2dde65b2da5225f355a67c94f1ea3293a3f6ed09fcaa3ef7bbf,44100,1,8222004,186.44,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0457.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0457.wav,14244932,2a73a1a9abaecabbf4099973881e5de8697bb806a03d44877343f5205204c4a0,44100,1,7122444,161.50666666666666,WAV,PCM_16
